rawX,rawY,rawZ,timestampsensorType
5.094861,-6.7803793,-6.3206925,29887,0
8.848969,-14.709975,1.340753,29957,0
5.746084,-16.778566,3.3327289,30027,0
4.1371803,-1.5705963,-0.8810662,30097,0
-2.2601264,6.742072,1.532289,30167,0
-1.4939818,-0.9576807,3.217807,30237,0
7.929596,-19.421764,4.5202527,30308,0
15.1696615,-13.445837,5.66947,30377,0
3.371036,-8.274361,0.8810662,30447,0
-1.8387469,0.8810662,5.363012,30517,0
-10.572795,4.0222588,1.1875241,30587,0
6.4739213,-18.08101,4.596867,30658,0
11.990162,-9.730036,-0.61291564,30727,0
4.711789,-13.215993,2.4516625,30797,0
0.5363012,-1.685518,-0.9959879,30867,0
-5.2480903,9.11712,4.4436383,30937,0
1.7621324,-2.1068976,2.9113493,31007,0
12.947843,-19.421764,-4.711789,31077,0
9.040505,-10.381259,1.0726024,31147,0
0.9576807,-6.8186865,0.80445176,31217,0
-7.0485296,2.873042,1.3790601,31287,0
6.5122285,1.685518,0.80445176,31357,0
19.077,-19.421764,1.7238252,31427,0
10.266336,-17.736246,-2.719813,31497,0
4.5202527,-7.1634517,3.5242648,31567,0
-2.2984335,3.4859576,-0.34476504,31638,0
0.7661445,5.439626,0.9959879,31708,0
13.101071,-18.540697,-16.16565,31777,0
15.05474,-5.056554,1.2258313,31847,0
5.2863975,-7.469909,-3.217807,31917,0
-6.435614,-2.9879637,6.0525417,31987,0
-3.2944214,5.401319,-0.9959879,32058,0
5.056554,-8.810662,-0.7278373,32127,0
13.9438305,-5.861006,2.183512,32197,0
4.405331,-16.395493,2.6048915,32267,0
0.19153613,-1.1875241,-1.8387469,32337,0
-2.336741,8.6574335,3.1794999,32408,0
-0.19153613,-3.9839516,-1.3024458,32478,0
8.197746,-19.421764,-6.9719152,32547,0
12.641385,-11.109096,0.6895301,32617,0
-1.3024458,-5.4779334,1.685518,32687,0
-5.66947,5.3247046,-0.15322891,32758,0
5.439626,-1.0726024,3.9073372,32827,0
15.322891,-19.421764,2.9496565,32897,0
7.086837,-18.770542,0.5746084,32967,0
3.8307228,-5.2863975,3.3327289,33037,0
2.0685902,3.0262709,-1.0726024,33107,0
-2.3750482,3.7541082,1.1875241,33177,0
-2.336741,-9.80665,-2.4899697,33248,0
11.951855,-9.80665,-2.1452048,33318,0
7.73806,-8.42759,-4.9416323,33387,0
-2.9496565,0.19153613,2.719813,33458,0
-5.2863975,6.167464,-0.30645782,33527,0
2.030283,-12.373235,0.7661445,33597,0
10.534488,-9.959879,0.80445176,33667,0
5.554548,-11.453861,1.4939818,33737,0
-1.2258313,-1.8387469,1.2641385,33807,0
-4.2904096,7.1251445,1.0726024,33877,0
3.1028855,-2.2218192,0.22984336,33947,0
5.363012,-19.421764,-7.73806,34017,0
10.764331,-8.925584,0.7661445,34087,0
-1.340753,-4.0222588,2.0685902,34158,0
-4.9799395,5.056554,-1.8387469,34227,0
6.5505357,-1.9153614,-6.895301,34297,0
18.310854,-19.421764,-1.532289,34367,0
9.883265,-19.421764,0.22984336,34437,0
5.401319,-2.719813,0.61291564,34507,0
-1.9919758,2.873042,0.30645782,34577,0
-2.030283,3.86903,1.5705963,34647,0
8.465898,-19.421764,11.9135475,34717,0
18.962078,-6.588843,3.715801,34787,0
3.715801,-5.3247046,0.80445176,34857,0
-6.090849,0.49799395,1.1875241,34927,0
-0.8810662,1.3790601,0.6895301,34997,0
6.8569937,-16.931795,2.4133554,35067,0
5.5162406,-8.848969,-2.0685902,35137,0
8.159439,-10.6877165,4.2904096,35207,0
0.30645782,1.3024458,-1.8004397,35277,0
-2.2984335,7.431602,3.7924154,35347,0
0.5363012,-4.596867,0.34476504,35417,0
5.9759274,-18.579004,-3.4859576,35487,0
11.415554,-9.346964,-1.685518,35557,0
-1.532289,-5.554548,3.4093432,35628,0
-8.734048,8.619126,-2.566584,35697,0
6.9719152,-5.631162,-6.244078,35767,0
9.385271,-19.34515,4.060566,35837,0
9.270349,-19.191921,2.1452048,35907,0
4.7884035,-2.336741,0.49799395,35977,0
-2.2218192,6.090849,2.2601264,36047,0
-0.5746084,0.11492168,1.0726024,36117,0
5.209783,-19.421764,9.615114,36187,0
16.587029,-13.101071,4.2521024,36257,0
3.9456444,-7.1251445,0.15322891,36327,0
-3.6008794,1.7621324,5.363012,36397,0
-1.0342951,2.681506,1.4556746,36467,0
15.552734,-19.421764,1.3024458,36537,0
5.746084,-13.867216,1.0342951,36607,0
7.6614456,-8.00621,1.8770541,36677,0
0.5746084,1.1109096,-1.3024458,36747,0
-3.4859576,8.159439,3.7541082,36817,0
-0.49799395,-7.8529816,1.2258313,36887,0
15.591042,-6.6654577,-2.9113493,36957,0
5.4779334,-6.8186865,-3.86903,37027,0
-2.528277,-2.4516625,2.9879637,37097,0
-9.270349,7.967903,-0.61291564,37167,0
3.9839516,-11.453861,-0.842759,37237,0
7.3549876,-8.42759,1.5705963,37307,0
5.861006,-15.897499,3.064578,37377,0
2.681506,-1.6089035,0.076614454,37448,0
-4.5202527,7.5465236,1.9536686,37517,0
-0.842759,-2.4899697,0.2681506,37587,0
10.879252,-19.421764,-9.193734,37657,0
11.530476,-9.653421,1.6089035,37727,0
0.49799395,-6.703765,2.2984335,37797,0
-4.596867,3.7541082,-1.7238252,37867,0
5.592855,-0.61291564,-2.3750482,37937,0
19.077,-19.421764,3.217807,38008,0
8.772355,-18.23424,0.34476504,38077,0
4.9799395,-4.098873,0.6895301,38147,0
